Tip ustanove:;Srednja škola;;;;;;
Županija:;Ličko-Senjska;;;;;;
Datum ispisa:;01.06.2014.;;;;;;
;;;;;;;
STRUKOVNA ŠKOLA GOSPIĆ;;;;;Mišljenje Vijeća roditelja: pozitivno;;
Kat. Br.;Naziv udžbenika;Autor(i);Vrsta izdanja;Cijena;Nakladnik;Novo;Razred
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1393;KNJIŽEVNOST 2 : čitanka za 2. razred četverogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;90,00;ALFA;;2. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
1406;HRVATSKI JEZIK 2 : udžbenik za 2. razred srednjih strukovnih škola;Snježana Zrinjan;udžbenik;68,00;ALFA;;2. razred srednje škole
1405;HRVATSKI JEZIK 2 : radna bilježnica uz udžbenik hrvatskog jezika za 2. razred srednjih strukovnih škola;Snježana Zrinjan;radna bilježnica;33,00;ALFA;;2. razred srednje škole
MATEMATIKA - ZA ČETVEROGODIŠNJE PROGRAME ;;;;;;;
4765;MATEMATIKA 2 - 2. DIO : udžbenik i zbirka zadataka za 2. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;2. razred srednje škole
4764;MATEMATIKA 2 - 1. DIO : udžbenik i zbirka zadataka za 2. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;2. razred srednje škole
INFORMATIKA - RAČUNALSTVO ;;;;;;;
5420;RAČUNALSTVO : udžbenik računalstva s višemedijskim nastavni materijalima u četverogodišnjim strukovnim školama - dvogodišnji program učenja;Darko Grundler, Sanda Šutalo;udžbenik s višemedijskim nastavnim materijalima;112,00;ŠK;Novo;2. razred srednje škole
FIZIKA - ČETVEROGODIŠNJI STRUKOVNI PROGRAM ;;;;;;;
1647;FIZIKA 2 : udžbenik fizike za 2. razred četverogodišnjih strukovnih škola;Petar Kulišić;udžbenik;104,00;ŠK;;2. razred srednje škole
POVIJEST - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE ;;;;;;;
1694;HRVATSKA I SVIJET 2 : udžbenik povijesti za 2. razred četverogodišnjih strukovnih škola;Zdenko Samaržija;udžbenik;97,00;ŠK;;2. razred srednje škole
TEHNIČKE ŠKOLE – PODRUČJE ELEKTROTEHNIKE ;;;;;;;
4012;ELEKTROTEHNIČKI MATERIJALI I KOMPONENTE : udžbenik s multimedijskim sadržajem za 2. razred četverogodišnjih strukovnih škola u području elektrotehnike;Igor Vujević;udžbenik s multimedijskim sadržajem;83,74;NEODIDACTA;;2. razred srednje škole
3494;ELEKTROTEHNIČKI MATERIJALI I KOMPONENTE : radna bilježnica za 2. razred četverogodišnjih strukovnih škola u području elektrotehnike;Igor Vujević;radna bilježnica;46,20;NEODIDACTA;;2. razred srednje škole
1184;MJERENJA U ELEKTROTEHNICI : udžbenik za 2. razred srednje škole;Andrea Bednjanec;udžbenik;90,00;ELEMENT;;2. razred srednje škole
1185;MJERENJA U ELEKTROTEHNICI : zbirka laboratorijskih vježbi;Andrea Bednjanec, Ivan Merki;zbirka vježbi;63,00;ELEMENT;;2. razred srednje škole
2174;OSNOVE ELEKTROTEHNIKE 2 : radna bilježnica za 2. razred srednjih elektrotehničkih škola;Nediljka Furčić;radna bilježnica;82,95;NEODIDACTA;;2. razred srednje škole
2175;OSNOVE ELEKTROTEHNIKE 2 : udžbenik i zbirka zadataka s multimedijskim sadržajem za 2. razred srednjih elektrotehničkih škola;Nediljka Furčić, Zdravko Varga;udžbenik i zbirka zadataka s multimedijskim sadržajem;107,10;NEODIDACTA;;2. razred srednje škole
Konobar - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4979;"NEW HEADWAY FOURTH EDITION ELEMENTARY STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred trogodišnjih strukovnih škola, prvi strani jezik; 1. razred 4-godišnjih strukovnih škola i gimnazija, drugi strani jezik";Liz Soars, John Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4980;"NEW HEADWAY FOURTH EDITION ELEMENTARY WORKBOOK : radna bilježnica za engleski jezik, 1. razred trogodišnjih strukovnih škola, prvi strani jezik; 1. razred 4-godišnjih strukovnih škola i gimnazija, drugi strani jezik";Liz Soars, John Soars;radna bilježnica;62,00;OXFORD;Novo;2. razred srednje škole
4967;"NEW HORIZONS 2 STUDENT'S BOOK : udžbenik engleskog jezika za 2. razred strukovnih škola, prvi strani jezik; 2. razred gimnazija i četvorogodišnjih strukovnih škola, drugi strani jezik";Paul Radley, Daniela Simons;udžbenik;99,00;OXFORD;Novo;2. razred srednje škole
4968;"NEW HORIZONS 2 WORKBOOK : radna bilježnica za engleski jezik, 2. razred strukovnih škola, prvi strani jezik; 2. razred gimnazija i četvorogodišnjih strukovnih škola, drugi strani jezik";Paul Radley, Daniela Simons;radna bilježnica;61,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
1526;GUTEN APPETIT 1 : njemački za 2. razred ugostiteljske škole;Nevenka Blažević;udžbenik;123,00;ŠK;;2. razred srednje škole
BIOLOGIJA ;;;;;;;
2088;BIOLOGIJA : udžbenik za 2. razred 3-godišnjih ugostiteljskih škola i 1. razred hotelijersko-turističkih škola;Mirjana Mijić, Roberto Škara;udžbenik;105,00;ALKA;;2. razred srednje škole
POLITIKA I GOSPODARSTVO ;;;;;;;
4437;POLITIKA I GOSPODARSTVO : udžbenik za strukovne škole;Ana Knežević-Hesky;udžbenik;92,00;ALFA;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1381;ČITANKA 2 : udžbenik za 2. razred trogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;103,00;ŠK;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
1387;HRVATSKI JEZIK 2 : udžbenik za 2. razred trogodišnje strukovne škole;Snježana Zrinjan;udžbenik;74,00;ŠK;;2. razred srednje škole
1386;HRVATSKI JEZIK 2 : radna bilježnica za 2. razred trogodišnje strukovne škole;Snježana Zrinjan;radna bilježnica;39,00;ŠK;;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1581;GOSPODARSKA MATEMATIKA 2 : udžbenik i zbirka zadataka za 2. razred srednje ugostiteljske škole;Vesna Erceg;udžbenik i zbirka zadataka;85,00;HOREBA;;2. razred srednje škole
UGOSTITELJSKE I TURISTIČKE ŠKOLE ;;;;;;;
1302;POSLOVNA PSIHOLOGIJA S KOMUNIKACIJOM : udžbenik za 2. razred ugostiteljskih i turističkih škola, zanimanja hotelijersko-turistički tehničar i konobar;Maša Močiljanin;udžbenik;99,00;ŠK;;2. razred srednje škole
1311;UGOSTITELJSKO POSLUŽIVANJE 2 S POZNAVANJEM JELA : udžbenik za 2. razred ugostiteljsko-turističkih škola;Ivan Marošević;udžbenik;65,00;ZRINSKI;;2. razred srednje škole
1303;POZNAVANJE ROBE I PREHRANA 1 : udžbenik za 1. razred ugostiteljske i turističke škole;Danko Matasović;udžbenik;119,00;PROFIL;;2. razred srednje škole
1288;ENOLOGIJA S GASTRONOMIJOM : udžbenik za 2. razred ugostiteljskih i turističkih zanimanja : trogodišnji program;Zdravko Mačečević, Dragan Todorović;udžbenik;89,00;ŠK;;2. razred srednje škole
3786;UGOSTITELJSKO KUHARSTVO 2 : udžbenik kuharstva za 2. razred srednje ugostiteljsko-hotelijersko-turističke škole;Vedran Habel;udžbenik;122,00;ŠK;;2. razred srednje škole
Kuhar - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4967;"NEW HORIZONS 2 STUDENT'S BOOK : udžbenik engleskog jezika za 2. razred strukovnih škola, prvi strani jezik; 2. razred gimnazija i četvorogodišnjih strukovnih škola, drugi strani jezik";Paul Radley, Daniela Simons;udžbenik;99,00;OXFORD;Novo;2. razred srednje škole
4968;"NEW HORIZONS 2 WORKBOOK : radna bilježnica za engleski jezik, 2. razred strukovnih škola, prvi strani jezik; 2. razred gimnazija i četvorogodišnjih strukovnih škola, drugi strani jezik";Paul Radley, Daniela Simons;radna bilježnica;61,00;OXFORD;Novo;2. razred srednje škole
4979;"NEW HEADWAY FOURTH EDITION ELEMENTARY STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred trogodišnjih strukovnih škola, prvi strani jezik; 1. razred 4-godišnjih strukovnih škola i gimnazija, drugi strani jezik";Liz Soars, John Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4980;"NEW HEADWAY FOURTH EDITION ELEMENTARY WORKBOOK : radna bilježnica za engleski jezik, 1. razred trogodišnjih strukovnih škola, prvi strani jezik; 1. razred 4-godišnjih strukovnih škola i gimnazija, drugi strani jezik";Liz Soars, John Soars;radna bilježnica;62,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
1526;GUTEN APPETIT 1 : njemački za 2. razred ugostiteljske škole;Nevenka Blažević;udžbenik;123,00;ŠK;;2. razred srednje škole
BIOLOGIJA ;;;;;;;
2088;BIOLOGIJA : udžbenik za 2. razred 3-godišnjih ugostiteljskih škola i 1. razred hotelijersko-turističkih škola;Mirjana Mijić, Roberto Škara;udžbenik;105,00;ALKA;;2. razred srednje škole
POLITIKA I GOSPODARSTVO ;;;;;;;
4437;POLITIKA I GOSPODARSTVO : udžbenik za strukovne škole;Ana Knežević-Hesky;udžbenik;92,00;ALFA;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1381;ČITANKA 2 : udžbenik za 2. razred trogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;103,00;ŠK;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
1387;HRVATSKI JEZIK 2 : udžbenik za 2. razred trogodišnje strukovne škole;Snježana Zrinjan;udžbenik;74,00;ŠK;;2. razred srednje škole
1386;HRVATSKI JEZIK 2 : radna bilježnica za 2. razred trogodišnje strukovne škole;Snježana Zrinjan;radna bilježnica;39,00;ŠK;;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1581;GOSPODARSKA MATEMATIKA 2 : udžbenik i zbirka zadataka za 2. razred srednje ugostiteljske škole;Vesna Erceg;udžbenik i zbirka zadataka;85,00;HOREBA;;2. razred srednje škole
UGOSTITELJSKE I TURISTIČKE ŠKOLE ;;;;;;;
3786;UGOSTITELJSKO KUHARSTVO 2 : udžbenik kuharstva za 2. razred srednje ugostiteljsko-hotelijersko-turističke škole;Vedran Habel;udžbenik;122,00;ŠK;;2. razred srednje škole
1311;UGOSTITELJSKO POSLUŽIVANJE 2 S POZNAVANJEM JELA : udžbenik za 2. razred ugostiteljsko-turističkih škola;Ivan Marošević;udžbenik;65,00;ZRINSKI;;2. razred srednje škole
1288;ENOLOGIJA S GASTRONOMIJOM : udžbenik za 2. razred ugostiteljskih i turističkih zanimanja : trogodišnji program;Zdravko Mačečević, Dragan Todorović;udžbenik;89,00;ŠK;;2. razred srednje škole
1305;POZNAVANJE ROBE I PREHRANA 2 : udžbenik za 2. razred ugostiteljskih i turističkih škola;Danko Matasović;udžbenik;119,00;PROFIL;;2. razred srednje škole
Strojarski tehničar - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4807;DIREKT NEU 2 : udžbenik i radna bilježnica u jednom svesku za 2. razred gimnazija i strukovnih škola, za početno (2. godina učenja) kao i za napredno učenje (7. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;2. razred srednje škole
GEOGRAFIJA ;;;;;;;
4903;GEOGRAFIJA 2 : udžbenik iz geografije za II. razred srednjih strukovnih škola;Emil Čokonaj, Dragutin Feletar;udžbenik;97,00;MERIDIJANI;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1393;KNJIŽEVNOST 2 : čitanka za 2. razred četverogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;90,00;ALFA;;2. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
1405;HRVATSKI JEZIK 2 : radna bilježnica uz udžbenik hrvatskog jezika za 2. razred srednjih strukovnih škola;Snježana Zrinjan;radna bilježnica;33,00;ALFA;;2. razred srednje škole
1406;HRVATSKI JEZIK 2 : udžbenik za 2. razred srednjih strukovnih škola;Snježana Zrinjan;udžbenik;68,00;ALFA;;2. razred srednje škole
MATEMATIKA - ZA ČETVEROGODIŠNJE PROGRAME ;;;;;;;
4764;MATEMATIKA 2 - 1. DIO : udžbenik i zbirka zadataka za 2. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;2. razred srednje škole
4765;MATEMATIKA 2 - 2. DIO : udžbenik i zbirka zadataka za 2. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;2. razred srednje škole
INFORMATIKA - RAČUNALSTVO ;;;;;;;
5420;RAČUNALSTVO : udžbenik računalstva s višemedijskim nastavni materijalima u četverogodišnjim strukovnim školama - dvogodišnji program učenja;Darko Grundler, Sanda Šutalo;udžbenik s višemedijskim nastavnim materijalima;112,00;ŠK;Novo;2. razred srednje škole
FIZIKA - DVOGODIŠNJI I TROGODIŠNJI STRUKOVNI PROGRAM ;;;;;;;
3143;FIZIKA 2 : udžbenik za 2. razred srednjih škola s trogodišnjim programom fizike;Tatjana Roginić;udžbenik;107,00;ŠK;;2. razred srednje škole
POVIJEST - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE ;;;;;;;
1694;HRVATSKA I SVIJET 2 : udžbenik povijesti za 2. razred četverogodišnjih strukovnih škola;Zdenko Samaržija;udžbenik;97,00;ŠK;;2. razred srednje škole
TEHNIČKE ŠKOLE - PODRUČJE STROJARSTVA ;;;;;;;
1242;TEHNIČKI MATERIJALI 2 : udžbenik od 1. do 4. razreda srednje strukovne strojarske škole;Dušan Hrgović;udžbenik;114,00;ŠK;;2. razred srednje škole
2214;TEHNIČKA MEHANIKA 2 - NAUKA O ČVRSTOĆI : udžbenik s multimedijskim sadržajem za 2. ili 3. razred četverogodišnjih strojarskih tehničkih škola;Branko Maković, Branko Pasanović, Vicko Šutalo;udžbenik s multimedijskim sadržajem;139,65;NEODIDACTA;;2. razred srednje škole
2213;TEHNIČKA MEHANIKA 2 - NAUKA O ČVRSTOĆI : radna bilježnica za 2. ili 3. razred četverogodišnjih strojarskih tehničkih škola;Branko Maković, Branko Pasanović, Vicko Šutalo;radna bilježnica;74,47;NEODIDACTA;;2. razred srednje škole
1223;STROJNI ELEMENTI 1 : udžbenik za 1. do 4. razred srednje strukovne strojarske škole;Eduard Hercigonja;udžbenik;95,00;ŠK;;2. razred srednje škole
1224;STROJNI ELEMENTI 2 : udžbenik za 1. do 4. razred srednje strukovne strojarske škole;Eduard Hercigonja;udžbenik;95,00;ŠK;;2. razred srednje škole
1243;TEHNIČKO CRTANJE U SLICI S KOMPJUTORSKIM APLIKACIJAMA : udžbenik za tehničko crtanje;Ćiril Koludrović, Rudolf Koludrović, Irena Koludrović-Harbić;udžbenik;69,75;ĆR KOLUD;;2. razred srednje škole
1219;PNEUMATIKA I HIDRAULIKA 1. DIO - PNEUMATIKA;Gojko Nikolić;udžbenik;91,00;ŠN;;2. razred srednje škole
1218;PNEUMATIKA I HIDRAULIKA, I. DIO - PNEUMATIKA I ELEKTROPNEUMATIKA : radna bilježnica za 2.-4. razred trogodišnjih i četverogodišnjih strukovnih škola;Gojko Nikolić;radna bilježnica;42,00;TIPEX;;2. razred srednje škole
1220;PNEUMATIKA I HIDRAULIKA 2. DIO - HIDRAULIKA;Gojko Nikolić, Jakša Novaković;udžbenik;91,00;ŠN;;2. razred srednje škole
Tehničar za računalstvo - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4823;TEAM DEUTSCH NEU 2 : udžbenik njemačkog jezika za 2. razred gimnazije i četverogodišnjih strukovnih škola, 7. godina učenja s pripadajućim audio CD-om;Ágnes Einhorn, Ursula Esterl, Elke Körner, Eva-Maria Jenkins-Krumm (Grammatik), Aleksandra Kubicka, Ljubica Maljković;udžbenik;102,00;KLETT;Novo;2. razred srednje škole
4824;TEAM DEUTSCH NEU 2 : radna bilježnica njemačkog jezika za 2. razred gimnazije i četverogodišnjih strukovnih škola, 7. godina učenja;Ágnes Einhorn, Ursula Esterl, Elke Körner, Eva-Maria Jenkins-Krumm (Grammatik), Aleksandra Kubicka, Ljubica Maljković;radna bilježnica;56,00;KLETT;Novo;2. razred srednje škole
GEOGRAFIJA ;;;;;;;
4903;GEOGRAFIJA 2 : udžbenik iz geografije za II. razred srednjih strukovnih škola;Emil Čokonaj, Dragutin Feletar;udžbenik;97,00;MERIDIJANI;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST ;;;;;;;
1393;KNJIŽEVNOST 2 : čitanka za 2. razred četverogodišnjih strukovnih škola;Snježana Zrinjan;udžbenik;90,00;ALFA;;2. razred srednje škole
HRVATSKI JEZIK - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
1406;HRVATSKI JEZIK 2 : udžbenik za 2. razred srednjih strukovnih škola;Snježana Zrinjan;udžbenik;68,00;ALFA;;2. razred srednje škole
1405;HRVATSKI JEZIK 2 : radna bilježnica uz udžbenik hrvatskog jezika za 2. razred srednjih strukovnih škola;Snježana Zrinjan;radna bilježnica;33,00;ALFA;;2. razred srednje škole
MATEMATIKA - ZA ČETVEROGODIŠNJE PROGRAME ;;;;;;;
4764;MATEMATIKA 2 - 1. DIO : udžbenik i zbirka zadataka za 2. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;2. razred srednje škole
4765;MATEMATIKA 2 - 2. DIO : udžbenik i zbirka zadataka za 2. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;2. razred srednje škole
INFORMATIKA - RAČUNALSTVO ;;;;;;;
5420;RAČUNALSTVO : udžbenik računalstva s višemedijskim nastavni materijalima u četverogodišnjim strukovnim školama - dvogodišnji program učenja;Darko Grundler, Sanda Šutalo;udžbenik s višemedijskim nastavnim materijalima;112,00;ŠK;Novo;2. razred srednje škole
FIZIKA - ČETVEROGODIŠNJI STRUKOVNI PROGRAM ;;;;;;;
1647;FIZIKA 2 : udžbenik fizike za 2. razred četverogodišnjih strukovnih škola;Petar Kulišić;udžbenik;104,00;ŠK;;2. razred srednje škole
POVIJEST - ZA ČETVEROGODIŠNJE STRUKOVNE ŠKOLE ;;;;;;;
1694;HRVATSKA I SVIJET 2 : udžbenik povijesti za 2. razred četverogodišnjih strukovnih škola;Zdenko Samaržija;udžbenik;97,00;ŠK;;2. razred srednje škole
TEHNIČKE ŠKOLE – PODRUČJE ELEKTROTEHNIKE ;;;;;;;
3494;ELEKTROTEHNIČKI MATERIJALI I KOMPONENTE : radna bilježnica za 2. razred četverogodišnjih strukovnih škola u području elektrotehnike;Igor Vujević;radna bilježnica;46,20;NEODIDACTA;;2. razred srednje škole
4012;ELEKTROTEHNIČKI MATERIJALI I KOMPONENTE : udžbenik s multimedijskim sadržajem za 2. razred četverogodišnjih strukovnih škola u području elektrotehnike;Igor Vujević;udžbenik s multimedijskim sadržajem;83,74;NEODIDACTA;;2. razred srednje škole
2175;OSNOVE ELEKTROTEHNIKE 2 : udžbenik i zbirka zadataka s multimedijskim sadržajem za 2. razred srednjih elektrotehničkih škola;Nediljka Furčić, Zdravko Varga;udžbenik i zbirka zadataka s multimedijskim sadržajem;107,10;NEODIDACTA;;2. razred srednje škole
2174;OSNOVE ELEKTROTEHNIKE 2 : radna bilježnica za 2. razred srednjih elektrotehničkih škola;Nediljka Furčić;radna bilježnica;82,95;NEODIDACTA;;2. razred srednje škole
1184;MJERENJA U ELEKTROTEHNICI : udžbenik za 2. razred srednje škole;Andrea Bednjanec;udžbenik;90,00;ELEMENT;;2. razred srednje škole
1185;MJERENJA U ELEKTROTEHNICI : zbirka laboratorijskih vježbi;Andrea Bednjanec, Ivan Merki;zbirka vježbi;63,00;ELEMENT;;2. razred srednje škole
TEHNIČKE ŠKOLE - PODRUČJE STROJARSTVA ;;;;;;;
1212;FINOMEHANIKA : udžbenik za srednje strukovne škole;Anđelka Ređep;udžbenik;114,00;ŠK;;2. razred srednje škole
Turističko-hotelijerski komercijalist - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4988;"NEW HEADWAY FOURTH EDITION INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. i 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4989;"NEW HEADWAY FOURTH EDITION INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 1. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;2. razred srednje škole
4979;"NEW HEADWAY FOURTH EDITION ELEMENTARY STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred trogodišnjih strukovnih škola, prvi strani jezik; 1. razred 4-godišnjih strukovnih škola i gimnazija, drugi strani jezik";Liz Soars, John Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4980;"NEW HEADWAY FOURTH EDITION ELEMENTARY WORKBOOK : radna bilježnica za engleski jezik, 1. razred trogodišnjih strukovnih škola, prvi strani jezik; 1. razred 4-godišnjih strukovnih škola i gimnazija, drugi strani jezik";Liz Soars, John Soars;radna bilježnica;62,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4807;DIREKT NEU 2 : udžbenik i radna bilježnica u jednom svesku za 2. razred gimnazija i strukovnih škola, za početno (2. godina učenja) kao i za napredno učenje (7. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
