Tip ustanove:;Srednja škola;;;;;;
Županija:;Dubrovačko-Neretvanska;;;;;;
Datum ispisa:;01.06.2014.;;;;;;
;;;;;;;
OBRTNIČKA ŠKOLA;;;;;Mišljenje Vijeća roditelja: pozitivno;;
Kat. Br.;Naziv udžbenika;Autor(i);Vrsta izdanja;Cijena;Nakladnik;Novo;Razred
MATEMATIKA - ZA PRIRODOSLOVNO-MATEMATIČKU GIMNAZIJU ;;;;;;;
4752;MATEMATIKA 2 - 1. DIO : udžbenik i zbirka zadataka za 2. razred prirodoslovno-matematičke gimnazije;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;82,00;ELEMENT;Novo;2. razred srednje škole
4753;MATEMATIKA 2 - 2. DIO : udžbenik i zbirka zadataka za 2. razred prirodoslovno-matematičke gimnazije;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;86,00;ELEMENT;Novo;2. razred srednje škole
FIZIKA - ČETVEROGODIŠNJI GIMNAZIJSKI PROGRAM ;;;;;;;
4470;FIZIKA 2 : zbirka zadataka za 2. razred gimnazije;Jakov Labor;zbirka zadataka;54,00;ALFA;Novo;2. razred srednje škole
4469;FIZIKA 2 : udžbenik za 2. razred gimnazije;Jakov Labor;udžbenik;106,00;ALFA;Novo;2. razred srednje škole
GLAZBENA UMJETNOST - ČETVEROGODIŠNJI PROGRAM ;;;;;;;
2262;GLAZBENI SUSRETI 2. VRSTE : udžbenik glazbene umjetnosti s 3 zvučna CD-a za 2. razred gimnazije;Nataša Perak Lovričević, Ljiljana Ščedrov;udžbenik s 3 zvučna CD-a;105,00;PROFIL;;2. razred srednje škole
LIKOVNA UMJETNOST ;;;;;;;
5913;LIKOVNA UMJETNOST 2 : udžbenik iz likovne umjetnosti za 2. razred srednjih škola s dvogodišnjim programom;Blanka Petrinec-Fulir, Natalija Stipetić-Čus, Elen Zubek;udžbenik;105,00;ALFA;Novo;2. razred srednje škole
ETIKA ;;;;;;;
3648;JA, MI, ONI… : udžbenik etike za drugi razred gimnazije i strukovne škole;Bruno Ćurko, Dunja Marušić Brezetić;udžbenik;95,00;PROFIL;;2. razred srednje škole
LATINSKI JEZIK ;;;;;;;
1005;LINGUAE LATINAE ELEMENTA : radna bilježnica uz udžbenik latinskoga jezika : 1. i 2. godina učenja;Jadranka Bagarić;radna bilježnica;52,00;ŠK;;2. razred srednje škole
1006;LINGUAE LATINAE ELEMENTA : udžbenik latinskoga jezika za gimnazije : 1. i 2. godina učenja;Jadranka Bagarić;udžbenik;104,00;ŠK;;2. razred srednje škole
INFORMATIKA ;;;;;;;
1053;PROGRAMIRANJE : udžbenik programiranja u Pascalu za 2. i 3. razred srednjih strukovnih škola;Vesna Mesar;udžbenik;109,00;ŠK;;2. razred srednje škole
VJERONAUK ;;;;;;;
1163;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
Jezična gimnazija - 3. razred srednje škole ;;;;;;;
HRVATSKI JEZIK - KNJIŽEVNOST ;;;;;;;
3014;KNJIŽEVNI VREMEPLOV 3 : čitanka iz hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović-Markusi, Sandra Rosseti-Bazdan;udžbenik;111,00;PROFIL;;3. razred srednje škole
HRVATSKI JEZIK - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5084;FON-FON 3 : udžbenik hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;udžbenik;75,00;PROFIL;Novo;3. razred srednje škole
5085;FON-FON 3 : radna bilježnica iz hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;radna bilježnica;37,00;PROFIL;Novo;3. razred srednje škole
GEOGRAFIJA ;;;;;;;
4896;GEOGRAFIJA 3 : udžbenik iz geografije za III. razred gimnazije;Dragutin Feletar, Željka Šiljković;udžbenik;99,00;MERIDIJANI;Novo;3. razred srednje škole
POVIJEST ;;;;;;;
5556;KORACI KROZ VRIJEME 3 : udžbenik povijesti u trećem razredu gimnazije;Ivan Dukić, Nikolina Alfirević Talargić, Anita Budor Despot;udžbenik;109,00;ŠK;Novo;3. razred srednje škole
BIOLOGIJA ;;;;;;;
3019;ŽIVI SVIJET 3: FIZIOLOGIJA ČOVJEKA I ŽIVOTNI PROCESI U BILJKAMA : radna bilježnica iz biologije za treći razred gimnazije;Domagoj Đikić, Ozrenka Meštrović, Gordana Rusak;radna bilježnica;80,00;PROFIL;;3. razred srednje škole
3020;ŽIVI SVIJET 3: FIZIOLOGIJA ČOVJEKA I ŽIVOTNI PROCESI U BILJKAMA : udžbenik biologije za treći razred gimnazije;Oskar P. Springer, Branka Pevalek-Kozlina;udžbenik;87,00;PROFIL;;3. razred srednje škole
KEMIJA ;;;;;;;
4487;KEMIJA 3 : udžbenik iz kemije za treći razred gimnazije;Zora Popović, Ljiljana Kovačević, Mila Bulić;udžbenik;106,00;ALFA;Novo;3. razred srednje škole
4488;KEMIJA 3 : zbirka zadataka iz kemije za treći razred gimnazije;Gordana Pavlović;zbirka zadataka;60,00;ALFA;Novo;3. razred srednje škole
ENGLESKI JEZIK - PRVI STRANI JEZIK ;;;;;;;
4993;NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE WORKBOOK B : radna bilježnica za engleski jezik, 4. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik;John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;3. razred srednje škole
4991;"NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 3. i 4. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik; 4. razred četvorogodišnjih strukovnih škola, prvi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;3. razred srednje škole
4992;"NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 3. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik; 4. razred 4-godišnjih strukovnih škola, prvi strani jezik";John Soars, Liz Soars;radna bilježnica;59,00;OXFORD;Novo;3. razred srednje škole
NJEMAČKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
5885;DEUTSCH IST KLASSE! 3 : radna bilježnica za njemački jezik u trećem razredu gimnazija i četverogodišnjih strukovnih škola - 8. i 11. godina učenja;Helga Kraljik, Željka Brezni;radna bilježnica;65,00;ŠK;Novo;3. razred srednje škole
5884;DEUTSCH IST KLASSE! 3 : udžbenik njemačkog jezika s audio CD-om u trećem razredu gimnazija i četverogodišnjih strukovnih škola - 8. i 11. godina učenja;Helga Kraljik, Željka Brezni;udžbenik;95,00;ŠK;Novo;3. razred srednje škole
FRANCUSKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
3590;"LE NOUVEAU TAXI! 2 : radna bilježnica francuskog jezika za 2. razred jezične gimnazije, 2. strani jezik; 3. i 4. razred gimnazija i četverogodišnjih strukovnih škola, 2. strani jezik";Nathalie Hirschsprung, Laure Hutchings;radna bilježnica;72,00;ALGORITAM;;3. razred srednje škole
4008;"LE NOUVEAU TAXI! 2 : udžbenik francuskog jezika za 2. razred jezične gimnazije, 2. strani jezik; 3. i 4. razred gimnazija i četverogodišnjih strukovnih škola, 2. strani jezik";Annie Berthet, Veronique Kizirian, Robert Menand;udžbenik s DVD-ROM-om;121,00;ALGORITAM;;3. razred srednje škole
TALIJANSKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
997;STIAMO INSIEME 3 : radna bilježnica uz udžbenik talijanskog jezika za srednju školu : 3. godina učenja;Ingrid Damiani Einwalter;radna bilježnica;55,00;ŠK;;3. razred srednje škole
998;STIAMO INSIEME 3 : udžbenik talijanskog jezika za srednju školu : 3. godina učenja;Ingrid Damiani Einwalter;udžbenik;101,00;ŠK;;3. razred srednje škole
MATEMATIKA - ZA OPĆU, JEZIČNU I KLASIČNU GIMNAZIJU ;;;;;;;
4767;MATEMATIKA 3 - 2. DIO : udžbenik i zbirka zadataka za 3. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;3. razred srednje škole
4766;MATEMATIKA 3 - 1. DIO : udžbenik i zbirka zadataka za 3. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;3. razred srednje škole
GLAZBENA UMJETNOST - ČETVEROGODIŠNJI PROGRAM ;;;;;;;
2263;GLAZBENI SUSRETI 3. VRSTE : udžbenik glazbene umjetnosti s 3 zvučna CD-a za 3. razred gimnazije;Nataša Perak Lovričević, Ljiljana Ščedrov;udžbenik s 3 zvučna CD-a;105,00;PROFIL;;3. razred srednje škole
LIKOVNA UMJETNOST ;;;;;;;
4494;LIKOVNA UMJETNOST 3 : udžbenik iz likovne umjetnosti za 3. razred srednjih škola s četverogodišnjim programom;Natalija Stipetić-Čus, Zrinka Jurić-Avmedoski, Blanka Petrinec-Fulir, Elen Zubek;udžbenik;105,00;ALFA;Novo;3. razred srednje škole
PSIHOLOGIJA ;;;;;;;
1129;PSIHOLOGIJA : udžbenik za gimnazije;Slavko Kljajić, Maja Kolega, Silvija Szabo, Branimir Šverko, Tanja Turudić-Ćuljak, Predrag Zarevski;udžbenik;95,00;ŠK;;3. razred srednje škole
SOCIOLOGIJA ;;;;;;;
1130;SOCIOLOGIJA : udžbenik za 3. razred gimnazije;Nenad Fanuko;udžbenik;99,00;PROFIL;;3. razred srednje škole
LOGIKA ;;;;;;;
5528;LOGIKA : udžbenik u trećem razredu gimnazije;Davor Lauc, Zvonimir Šikić;udžbenik;62,00;ŠK;Novo;3. razred srednje škole
ETIKA ;;;;;;;
3009;BIOETIKA : udžbenik etike za treći razred srednjih škola;Tomislav Reškovac;udžbenik;95,00;PROFIL;;3. razred srednje škole
VJERONAUK ;;;;;;;
4855;ŽIVOTOM DAROVANI : udžbenik katoličkoga vjeronauka za 3. razred srednjih škola;Dejan Čaplar, Dario Kustura, Ivica Živković;udžbenik;46,00;KS;Novo;3. razred srednje škole
Opća gimnazija - 3. razred srednje škole ;;;;;;;
HRVATSKI JEZIK - KNJIŽEVNOST ;;;;;;;
3014;KNJIŽEVNI VREMEPLOV 3 : čitanka iz hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović-Markusi, Sandra Rosseti-Bazdan;udžbenik;111,00;PROFIL;;3. razred srednje škole
HRVATSKI JEZIK - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5085;FON-FON 3 : radna bilježnica iz hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;radna bilježnica;37,00;PROFIL;Novo;3. razred srednje škole
5084;FON-FON 3 : udžbenik hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;udžbenik;75,00;PROFIL;Novo;3. razred srednje škole
GEOGRAFIJA ;;;;;;;
4896;GEOGRAFIJA 3 : udžbenik iz geografije za III. razred gimnazije;Dragutin Feletar, Željka Šiljković;udžbenik;99,00;MERIDIJANI;Novo;3. razred srednje škole
POVIJEST ;;;;;;;
5556;KORACI KROZ VRIJEME 3 : udžbenik povijesti u trećem razredu gimnazije;Ivan Dukić, Nikolina Alfirević Talargić, Anita Budor Despot;udžbenik;109,00;ŠK;Novo;3. razred srednje škole
BIOLOGIJA ;;;;;;;
3020;ŽIVI SVIJET 3: FIZIOLOGIJA ČOVJEKA I ŽIVOTNI PROCESI U BILJKAMA : udžbenik biologije za treći razred gimnazije;Oskar P. Springer, Branka Pevalek-Kozlina;udžbenik;87,00;PROFIL;;3. razred srednje škole
3019;ŽIVI SVIJET 3: FIZIOLOGIJA ČOVJEKA I ŽIVOTNI PROCESI U BILJKAMA : radna bilježnica iz biologije za treći razred gimnazije;Domagoj Đikić, Ozrenka Meštrović, Gordana Rusak;radna bilježnica;80,00;PROFIL;;3. razred srednje škole
KEMIJA ;;;;;;;
4488;KEMIJA 3 : zbirka zadataka iz kemije za treći razred gimnazije;Gordana Pavlović;zbirka zadataka;60,00;ALFA;Novo;3. razred srednje škole
4487;KEMIJA 3 : udžbenik iz kemije za treći razred gimnazije;Zora Popović, Ljiljana Kovačević, Mila Bulić;udžbenik;106,00;ALFA;Novo;3. razred srednje škole
ENGLESKI JEZIK - PRVI STRANI JEZIK ;;;;;;;
4993;NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE WORKBOOK B : radna bilježnica za engleski jezik, 4. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik;John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;3. razred srednje škole
4992;"NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 3. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik; 4. razred 4-godišnjih strukovnih škola, prvi strani jezik";John Soars, Liz Soars;radna bilježnica;59,00;OXFORD;Novo;3. razred srednje škole
4991;"NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 3. i 4. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik; 4. razred četvorogodišnjih strukovnih škola, prvi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;3. razred srednje škole
NJEMAČKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
940;zweite.sprache@DEUTSCH.de 2 : radna bilježnica njemačkog kao drugog jezika za 2. razred gimnazija i četverogodišnjih strukovnih škola : 2. godina učenja;Irena Horvatić Čajko, Irena Lasić;radna bilježnica;59,00;ŠK;;3. razred srednje škole
5885;DEUTSCH IST KLASSE! 3 : radna bilježnica za njemački jezik u trećem razredu gimnazija i četverogodišnjih strukovnih škola - 8. i 11. godina učenja;Helga Kraljik, Željka Brezni;radna bilježnica;65,00;ŠK;Novo;3. razred srednje škole
5884;DEUTSCH IST KLASSE! 3 : udžbenik njemačkog jezika s audio CD-om u trećem razredu gimnazija i četverogodišnjih strukovnih škola - 8. i 11. godina učenja;Helga Kraljik, Željka Brezni;udžbenik;95,00;ŠK;Novo;3. razred srednje škole
941;zweite.sprache@DEUTSCH.de 2 : udžbenik njemačkog kao drugog jezika za 2. razred gimnazija i četverogodišnjih strukovnih škola : 2. godina učenja;Irena Horvatić Čajko, Irena Lasić;udžbenik;89,00;ŠK;;3. razred srednje škole
FRANCUSKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
3590;"LE NOUVEAU TAXI! 2 : radna bilježnica francuskog jezika za 2. razred jezične gimnazije, 2. strani jezik; 3. i 4. razred gimnazija i četverogodišnjih strukovnih škola, 2. strani jezik";Nathalie Hirschsprung, Laure Hutchings;radna bilježnica;72,00;ALGORITAM;;3. razred srednje škole
4008;"LE NOUVEAU TAXI! 2 : udžbenik francuskog jezika za 2. razred jezične gimnazije, 2. strani jezik; 3. i 4. razred gimnazija i četverogodišnjih strukovnih škola, 2. strani jezik";Annie Berthet, Veronique Kizirian, Robert Menand;udžbenik s DVD-ROM-om;121,00;ALGORITAM;;3. razred srednje škole
TALIJANSKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
997;STIAMO INSIEME 3 : radna bilježnica uz udžbenik talijanskog jezika za srednju školu : 3. godina učenja;Ingrid Damiani Einwalter;radna bilježnica;55,00;ŠK;;3. razred srednje škole
998;STIAMO INSIEME 3 : udžbenik talijanskog jezika za srednju školu : 3. godina učenja;Ingrid Damiani Einwalter;udžbenik;101,00;ŠK;;3. razred srednje škole
MATEMATIKA - ZA OPĆU, JEZIČNU I KLASIČNU GIMNAZIJU ;;;;;;;
4766;MATEMATIKA 3 - 1. DIO : udžbenik i zbirka zadataka za 3. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;3. razred srednje škole
4767;MATEMATIKA 3 - 2. DIO : udžbenik i zbirka zadataka za 3. razred gimnazija i tehničkih škola;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;72,50;ELEMENT;Novo;3. razred srednje škole
FIZIKA - ČETVEROGODIŠNJI GIMNAZIJSKI PROGRAM ;;;;;;;
4472;FIZIKA 3 : zbirka zadatkaza 3. razred gimnazije;Jakov Labor;zbirka zadataka;54,00;ALFA;Novo;3. razred srednje škole
4471;FIZIKA 3 : udžbenik za 3. razred gimnazije;Jakov Labor;udžbenik;106,00;ALFA;Novo;3. razred srednje škole
GLAZBENA UMJETNOST - ČETVEROGODIŠNJI PROGRAM ;;;;;;;
2263;GLAZBENI SUSRETI 3. VRSTE : udžbenik glazbene umjetnosti s 3 zvučna CD-a za 3. razred gimnazije;Nataša Perak Lovričević, Ljiljana Ščedrov;udžbenik s 3 zvučna CD-a;105,00;PROFIL;;3. razred srednje škole
LIKOVNA UMJETNOST ;;;;;;;
4494;LIKOVNA UMJETNOST 3 : udžbenik iz likovne umjetnosti za 3. razred srednjih škola s četverogodišnjim programom;Natalija Stipetić-Čus, Zrinka Jurić-Avmedoski, Blanka Petrinec-Fulir, Elen Zubek;udžbenik;105,00;ALFA;Novo;3. razred srednje škole
PSIHOLOGIJA ;;;;;;;
1129;PSIHOLOGIJA : udžbenik za gimnazije;Slavko Kljajić, Maja Kolega, Silvija Szabo, Branimir Šverko, Tanja Turudić-Ćuljak, Predrag Zarevski;udžbenik;95,00;ŠK;;3. razred srednje škole
SOCIOLOGIJA ;;;;;;;
1130;SOCIOLOGIJA : udžbenik za 3. razred gimnazije;Nenad Fanuko;udžbenik;99,00;PROFIL;;3. razred srednje škole
LOGIKA ;;;;;;;
5528;LOGIKA : udžbenik u trećem razredu gimnazije;Davor Lauc, Zvonimir Šikić;udžbenik;62,00;ŠK;Novo;3. razred srednje škole
ETIKA ;;;;;;;
3009;BIOETIKA : udžbenik etike za treći razred srednjih škola;Tomislav Reškovac;udžbenik;95,00;PROFIL;;3. razred srednje škole
VJERONAUK ;;;;;;;
4855;ŽIVOTOM DAROVANI : udžbenik katoličkoga vjeronauka za 3. razred srednjih škola;Dejan Čaplar, Dario Kustura, Ivica Živković;udžbenik;46,00;KS;Novo;3. razred srednje škole
Prirodoslovno-matematička gimnazija - 3. razred srednje škole ;;;;;;;
HRVATSKI JEZIK - KNJIŽEVNOST ;;;;;;;
3014;KNJIŽEVNI VREMEPLOV 3 : čitanka iz hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović-Markusi, Sandra Rosseti-Bazdan;udžbenik;111,00;PROFIL;;3. razred srednje škole
HRVATSKI JEZIK - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5084;FON-FON 3 : udžbenik hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;udžbenik;75,00;PROFIL;Novo;3. razred srednje škole
5085;FON-FON 3 : radna bilježnica iz hrvatskoga jezika za treći razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;radna bilježnica;37,00;PROFIL;Novo;3. razred srednje škole
GEOGRAFIJA ;;;;;;;
4896;GEOGRAFIJA 3 : udžbenik iz geografije za III. razred gimnazije;Dragutin Feletar, Željka Šiljković;udžbenik;99,00;MERIDIJANI;Novo;3. razred srednje škole
POVIJEST ;;;;;;;
5556;KORACI KROZ VRIJEME 3 : udžbenik povijesti u trećem razredu gimnazije;Ivan Dukić, Nikolina Alfirević Talargić, Anita Budor Despot;udžbenik;109,00;ŠK;Novo;3. razred srednje škole
BIOLOGIJA ;;;;;;;
3020;ŽIVI SVIJET 3: FIZIOLOGIJA ČOVJEKA I ŽIVOTNI PROCESI U BILJKAMA : udžbenik biologije za treći razred gimnazije;Oskar P. Springer, Branka Pevalek-Kozlina;udžbenik;87,00;PROFIL;;3. razred srednje škole
3019;ŽIVI SVIJET 3: FIZIOLOGIJA ČOVJEKA I ŽIVOTNI PROCESI U BILJKAMA : radna bilježnica iz biologije za treći razred gimnazije;Domagoj Đikić, Ozrenka Meštrović, Gordana Rusak;radna bilježnica;80,00;PROFIL;;3. razred srednje škole
KEMIJA ;;;;;;;
4487;KEMIJA 3 : udžbenik iz kemije za treći razred gimnazije;Zora Popović, Ljiljana Kovačević, Mila Bulić;udžbenik;106,00;ALFA;Novo;3. razred srednje škole
4488;KEMIJA 3 : zbirka zadataka iz kemije za treći razred gimnazije;Gordana Pavlović;zbirka zadataka;60,00;ALFA;Novo;3. razred srednje škole
ENGLESKI JEZIK - PRVI STRANI JEZIK ;;;;;;;
4993;NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE WORKBOOK B : radna bilježnica za engleski jezik, 4. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik;John Soars, Liz Soars;radna bilježnica;62,00;OXFORD;Novo;3. razred srednje škole
4991;"NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 3. i 4. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik; 4. razred četvorogodišnjih strukovnih škola, prvi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;3. razred srednje škole
4992;"NEW HEADWAY FOURTH EDITION UPPER-INTERMEDIATE WORKBOOK A : radna bilježnica za engleski jezik, 3. razred gimnazija i 4-godišnjih strukovnih škola, prvi strani jezik; 4. razred 4-godišnjih strukovnih škola, prvi strani jezik";John Soars, Liz Soars;radna bilježnica;59,00;OXFORD;Novo;3. razred srednje škole
NJEMAČKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
5884;DEUTSCH IST KLASSE! 3 : udžbenik njemačkog jezika s audio CD-om u trećem razredu gimnazija i četverogodišnjih strukovnih škola - 8. i 11. godina učenja;Helga Kraljik, Željka Brezni;udžbenik;95,00;ŠK;Novo;3. razred srednje škole
940;zweite.sprache@DEUTSCH.de 2 : radna bilježnica njemačkog kao drugog jezika za 2. razred gimnazija i četverogodišnjih strukovnih škola : 2. godina učenja;Irena Horvatić Čajko, Irena Lasić;radna bilježnica;59,00;ŠK;;3. razred srednje škole
941;zweite.sprache@DEUTSCH.de 2 : udžbenik njemačkog kao drugog jezika za 2. razred gimnazija i četverogodišnjih strukovnih škola : 2. godina učenja;Irena Horvatić Čajko, Irena Lasić;udžbenik;89,00;ŠK;;3. razred srednje škole
5885;DEUTSCH IST KLASSE! 3 : radna bilježnica za njemački jezik u trećem razredu gimnazija i četverogodišnjih strukovnih škola - 8. i 11. godina učenja;Helga Kraljik, Željka Brezni;radna bilježnica;65,00;ŠK;Novo;3. razred srednje škole
FRANCUSKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
3590;"LE NOUVEAU TAXI! 2 : radna bilježnica francuskog jezika za 2. razred jezične gimnazije, 2. strani jezik; 3. i 4. razred gimnazija i četverogodišnjih strukovnih škola, 2. strani jezik";Nathalie Hirschsprung, Laure Hutchings;radna bilježnica;72,00;ALGORITAM;;3. razred srednje škole
4008;"LE NOUVEAU TAXI! 2 : udžbenik francuskog jezika za 2. razred jezične gimnazije, 2. strani jezik; 3. i 4. razred gimnazija i četverogodišnjih strukovnih škola, 2. strani jezik";Annie Berthet, Veronique Kizirian, Robert Menand;udžbenik s DVD-ROM-om;121,00;ALGORITAM;;3. razred srednje škole
TALIJANSKI JEZIK - DRUGI STRANI JEZIK ;;;;;;;
997;STIAMO INSIEME 3 : radna bilježnica uz udžbenik talijanskog jezika za srednju školu : 3. godina učenja;Ingrid Damiani Einwalter;radna bilježnica;55,00;ŠK;;3. razred srednje škole
998;STIAMO INSIEME 3 : udžbenik talijanskog jezika za srednju školu : 3. godina učenja;Ingrid Damiani Einwalter;udžbenik;101,00;ŠK;;3. razred srednje škole
MATEMATIKA - ZA PRIRODOSLOVNO-MATEMATIČKU GIMNAZIJU ;;;;;;;
4755;MATEMATIKA 3 - 2. DIO : udžbenik i zbirka zadataka za 3. razred prirodoslovno-matematičke gimnazije;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;96,00;ELEMENT;Novo;3. razred srednje škole
4754;MATEMATIKA 3 - 1. DIO : udžbenik i zbirka zadataka za 3. razred prirodoslovno-matematičke gimnazije;Branimir Dakić, Neven Elezović;udžbenik sa zbirkom zadataka;82,00;ELEMENT;Novo;3. razred srednje škole
FIZIKA - ČETVEROGODIŠNJI GIMNAZIJSKI PROGRAM ;;;;;;;
4472;FIZIKA 3 : zbirka zadatkaza 3. razred gimnazije;Jakov Labor;zbirka zadataka;54,00;ALFA;Novo;3. razred srednje škole
4471;FIZIKA 3 : udžbenik za 3. razred gimnazije;Jakov Labor;udžbenik;106,00;ALFA;Novo;3. razred srednje škole
GLAZBENA UMJETNOST - ČETVEROGODIŠNJI PROGRAM ;;;;;;;
2263;GLAZBENI SUSRETI 3. VRSTE : udžbenik glazbene umjetnosti s 3 zvučna CD-a za 3. razred gimnazije;Nataša Perak Lovričević, Ljiljana Ščedrov;udžbenik s 3 zvučna CD-a;105,00;PROFIL;;3. razred srednje škole
LIKOVNA UMJETNOST ;;;;;;;
4494;LIKOVNA UMJETNOST 3 : udžbenik iz likovne umjetnosti za 3. razred srednjih škola s četverogodišnjim programom;Natalija Stipetić-Čus, Zrinka Jurić-Avmedoski, Blanka Petrinec-Fulir, Elen Zubek;udžbenik;105,00;ALFA;Novo;3. razred srednje škole
PSIHOLOGIJA ;;;;;;;
1129;PSIHOLOGIJA : udžbenik za gimnazije;Slavko Kljajić, Maja Kolega, Silvija Szabo, Branimir Šverko, Tanja Turudić-Ćuljak, Predrag Zarevski;udžbenik;95,00;ŠK;;3. razred srednje škole
SOCIOLOGIJA ;;;;;;;
1130;SOCIOLOGIJA : udžbenik za 3. razred gimnazije;Nenad Fanuko;udžbenik;99,00;PROFIL;;3. razred srednje škole
LOGIKA ;;;;;;;
5528;LOGIKA : udžbenik u trećem razredu gimnazije;Davor Lauc, Zvonimir Šikić;udžbenik;62,00;ŠK;Novo;3. razred srednje škole
ETIKA ;;;;;;;
3009;BIOETIKA : udžbenik etike za treći razred srednjih škola;Tomislav Reškovac;udžbenik;95,00;PROFIL;;3. razred srednje škole
VJERONAUK ;;;;;;;
4855;ŽIVOTOM DAROVANI : udžbenik katoličkoga vjeronauka za 3. razred srednjih škola;Dejan Čaplar, Dario Kustura, Ivica Živković;udžbenik;46,00;KS;Novo;3. razred srednje škole
Jezična gimnazija - 4. razred srednje škole ;;;;;;;
HRVATSKI JEZIK - KNJIŽEVNOST ;;;;;;;
3893;KNJIŽEVNI VREMEPLOV 4 : čitanka za četvrti razred gimnazije;Dragica Dujmović-Markusi, Terezija Pavić-Pezer, Sandra Rosseti-Bazdan;udžbenik;112,00;PROFIL;;4. razred srednje škole
HRVATSKI JEZIK - JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5086;FON-FON 4 : udžbenik hrvatskoga jezika za četvrti razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;udžbenik;75,00;PROFIL;Novo;4. razred srednje škole
5087;FON-FON 4 : radna bilježnica iz hrvatskoga jezika za četvrti razred gimnazije;Dragica Dujmović Markusi, Terezija Pavić-Pezer;radna bilježnica;37,00;PROFIL;Novo;4. razred srednje škole
GEOGRAFIJA ;;;;;;;
5079;TERRA 4 : udžbenik geografije za četvrti razred gimnazije;Hrvoje Grofelnik;udžbenik;109,00;PROFIL;Novo;4. razred srednje škole
POVIJEST ;;;;;;;
5557;KORACI KROZ VRIJEME 4 : udžbenik povijesti u četvrtom razredu gimnazije;Krešimir Erdelja, Igor Stojaković;udžbenik;119,00;ŠK;Novo;4. razred srednje škole
BIOLOGIJA ;;;;;;;
